country_iso3,data_year,fiscal_year,income_group_code,income_group
MLI,1993,FY95,L,Low income
MLI,1994,FY96,L,Low income
MLI,1995,FY97,L,Low income
MLI,1996,FY98,L,Low income
MLI,1997,FY99,L,Low income
MLI,1998,FY00,L,Low income
MLI,1999,FY01,L,Low income
MLI,2000,FY02,L,Low income
MLI,2001,FY03,L,Low income
MLI,2002,FY04,L,Low income
MLI,2003,FY05,L,Low income
MLI,2004,FY06,L,Low income
MLI,2005,FY07,L,Low income
MLI,2006,FY08,L,Low income
MLI,2007,FY09,L,Low income
MLI,2008,FY10,L,Low income
MLI,2009,FY11,L,Low income
MLI,2010,FY12,L,Low income
MLI,2011,FY13,L,Low income
MLI,2012,FY14,L,Low income
MLI,2013,FY15,L,Low income
MLI,2014,FY16,L,Low income
MLI,2015,FY17,L,Low income
MLI,2016,FY18,L,Low income
MLI,2017,FY19,L,Low income
MLI,2018,FY20,L,Low income
MLI,2019,FY21,L,Low income
MLI,2020,FY22,L,Low income
MLI,2021,FY23,L,Low income
MLI,2022,FY24,L,Low income
MLI,2023,FY25,L,Low income
MLI,2024,FY26,L,Low income
MLI,2025,FY27,L,Low income
MLT,1987,FY89,UM,Upper middle income
MLT,1988,FY90,UM,Upper middle income
MLT,1989,FY91,H,High income
MLT,1990,FY92,UM,Upper middle income
MLT,1991,FY93,UM,Upper middle income
MLT,1992,FY94,UM,Upper middle income
MLT,1993,FY95,UM,Upper middle income
MLT,1994,FY96,UM,Upper middle income
MLT,1995,FY97,UM,Upper middle income
MLT,1996,FY98,UM,Upper middle income
MLT,1997,FY99,UM,Upper middle income
MLT,1998,FY00,H,High income
MLT,1999,FY01,UM,Upper middle income
MLT,2000,FY02,H,High income
MLT,2001,FY03,UM,Upper middle income
MLT,2002,FY04,H,High income
MLT,2003,FY05,H,High income
MLT,2004,FY06,H,High income
MLT,2005,FY07,H,High income
MLT,2006,FY08,H,High income
MLT,2007,FY09,H,High income
MLT,2008,FY10,H,High income
MLT,2009,FY11,H,High income
MLT,2010,FY12,H,High income
MLT,2011,FY13,H,High income
MLT,2012,FY14,H,High income
MLT,2013,FY15,H,High income
MLT,2014,FY16,H,High income
MLT,2015,FY17,H,High income
MLT,2016,FY18,H,High income
MLT,2017,FY19,H,High income
MLT,2018,FY20,H,High income
MLT,2019,FY21,H,High income
MLT,2020,FY22,H,High income
MLT,2021,FY23,H,High income
MLT,2022,FY24,H,High income
MLT,2023,FY25,H,High income
MLT,2024,FY26,H,High income
MLT,2025,FY27,H,High income
MMR,1987,FY89,L,Low income
MMR,1988,FY90,L,Low income
MMR,1989,FY91,L,Low income
MMR,1990,FY92,L,Low income
MMR,1991,FY93,L,Low income
MMR,1992,FY94,L,Low income
MMR,1993,FY95,L,Low income
MMR,1994,FY96,L,Low income
MMR,1995,FY97,L,Low income
MMR,1996,FY98,L,Low income
MMR,1997,FY99,L,Low income
MMR,1998,FY00,L,Low income
MMR,1999,FY01,L,Low income
MMR,2000,FY02,L,Low income
MMR,2001,FY03,L,Low income
MMR,2002,FY04,L,Low income
MMR,2003,FY05,L,Low income
MMR,2004,FY06,L,Low income
MMR,2005,FY07,L,Low income
MMR,2006,FY08,L,Low income
MMR,2007,FY09,L,Low income
MMR,2008,FY10,L,Low income
MMR,2009,FY11,L,Low income
MMR,2010,FY12,L,Low income
MMR,2011,FY13,L,Low income
MMR,2012,FY14,L,Low income
MMR,2013,FY15,L,Low income
MMR,2014,FY16,LM,Lower middle income
MMR,2015,FY17,LM,Lower middle income
MMR,2016,FY18,LM,Lower middle income
MMR,2017,FY19,LM,Lower middle income
MMR,2018,FY20,LM,Lower middle income
MMR,2019,FY21,LM,Lower middle income
MMR,2020,FY22,LM,Lower middle income
MMR,2021,FY23,LM,Lower middle income
MMR,2022,FY24,LM,Lower middle income
MMR,2023,FY25,LM,Lower middle income
MMR,2024,FY26,LM,Lower middle income
MMR,2025,FY27,LM,Lower middle income
MNE,2006,FY08,UM,Upper middle income
MNE,2007,FY09,UM,Upper middle income
MNE,2008,FY10,UM,Upper middle income
MNE,2009,FY11,UM,Upper middle income
MNE,2010,FY12,UM,Upper middle income
MNE,2011,FY13,UM,Upper middle income
MNE,2012,FY14,UM,Upper middle income
MNE,2013,FY15,UM,Upper middle income
MNE,2014,FY16,UM,Upper middle income
MNE,2015,FY17,UM,Upper middle income
MNE,2016,FY18,UM,Upper middle income
MNE,2017,FY19,UM,Upper middle income
MNE,2018,FY20,UM,Upper middle income
MNE,2019,FY21,UM,Upper middle income
MNE,2020,FY22,UM,Upper middle income
MNE,2021,FY23,UM,Upper middle income
MNE,2022,FY24,UM,Upper middle income
MNE,2023,FY25,UM,Upper middle income
MNE,2024,FY26,UM,Upper middle income
MNE,2025,FY27,UM,Upper middle income
MNG,1989,FY91,LM,Lower middle income
MNG,1990,FY92,LM,Lower middle income
MNG,1991,FY93,LM,Lower middle income
MNG,1992,FY94,LM,Lower middle income
MNG,1993,FY95,L,Low income
MNG,1994,FY96,L,Low income
MNG,1995,FY97,L,Low income
MNG,1996,FY98,L,Low income
MNG,1997,FY99,L,Low income
MNG,1998,FY00,L,Low income
MNG,1999,FY01,L,Low income
MNG,2000,FY02,L,Low income
MNG,2001,FY03,L,Low income
MNG,2002,FY04,L,Low income
MNG,2003,FY05,L,Low income
MNG,2004,FY06,L,Low income
MNG,2005,FY07,L,Low income
MNG,2006,FY08,L,Low income
MNG,2007,FY09,LM,Lower middle income
MNG,2008,FY10,LM,Lower middle income
MNG,2009,FY11,LM,Lower middle income
MNG,2010,FY12,LM,Lower middle income
MNG,2011,FY13,LM,Lower middle income
MNG,2012,FY14,LM,Lower middle income
MNG,2013,FY15,LM,Lower middle income
MNG,2014,FY16,UM,Upper middle income
MNG,2015,FY17,LM,Lower middle income
MNG,2016,FY18,LM,Lower middle income
MNG,2017,FY19,LM,Lower middle income
MNG,2018,FY20,LM,Lower middle income
MNG,2019,FY21,LM,Lower middle income
MNG,2020,FY22,LM,Lower middle income
MNG,2021,FY23,LM,Lower middle income
MNG,2022,FY24,LM,Lower middle income
MNG,2023,FY25,UM,Upper middle income
MNG,2024,FY26,UM,Upper middle income
MNG,2025,FY27,UM,Upper middle income
MNP,1992,FY94,LM,Lower middle income
MNP,1993,FY95,LM,Lower middle income
MNP,1994,FY96,LM,Lower middle income
MNP,1995,FY97,H,High income
MNP,1996,FY98,H,High income
MNP,1997,FY99,H,High income
MNP,1998,FY00,H,High income
MNP,1999,FY01,H,High income
MNP,2000,FY02,H,High income
MNP,2001,FY03,H,High income
MNP,2002,FY04,UM,Upper middle income
MNP,2003,FY05,UM,Upper middle income
MNP,2004,FY06,UM,Upper middle income
MNP,2005,FY07,UM,Upper middle income
MNP,2006,FY08,UM,Upper middle income
MNP,2007,FY09,H,High income
MNP,2008,FY10,H,High income
MNP,2009,FY11,H,High income
MNP,2010,FY12,H,High income
MNP,2011,FY13,H,High income
MNP,2012,FY14,H,High income
MNP,2013,FY15,H,High income
MNP,2014,FY16,H,High income
MNP,2015,FY17,H,High income
MNP,2016,FY18,H,High income
MNP,2017,FY19,H,High income
MNP,2018,FY20,H,High income
MNP,2019,FY21,H,High income
MNP,2020,FY22,H,High income
MNP,2021,FY23,H,High income
MNP,2022,FY24,H,High income
MNP,2023,FY25,H,High income
MNP,2024,FY26,H,High income
MNP,2025,FY27,H,High income
MOZ,1987,FY89,L,Low income
MOZ,1988,FY90,L,Low income
MOZ,1989,FY91,L,Low income
MOZ,1990,FY92,L,Low income
MOZ,1991,FY93,L,Low income
MOZ,1992,FY94,L,Low income
MOZ,1993,FY95,L,Low income
MOZ,1994,FY96,L,Low income
MOZ,1995,FY97,L,Low income
MOZ,1996,FY98,L,Low income
MOZ,1997,FY99,L,Low income
MOZ,1998,FY00,L,Low income
MOZ,1999,FY01,L,Low income
MOZ,2000,FY02,L,Low income
MOZ,2001,FY03,L,Low income
MOZ,2002,FY04,L,Low income
MOZ,2003,FY05,L,Low income
MOZ,2004,FY06,L,Low income
MOZ,2005,FY07,L,Low income
MOZ,2006,FY08,L,Low income
MOZ,2007,FY09,L,Low income
MOZ,2008,FY10,L,Low income
MOZ,2009,FY11,L,Low income
MOZ,2010,FY12,L,Low income
MOZ,2011,FY13,L,Low income
MOZ,2012,FY14,L,Low income
MOZ,2013,FY15,L,Low income
MOZ,2014,FY16,L,Low income
MOZ,2015,FY17,L,Low income
MOZ,2016,FY18,L,Low income
MOZ,2017,FY19,L,Low income
MOZ,2018,FY20,L,Low income
MOZ,2019,FY21,L,Low income
MOZ,2020,FY22,L,Low income
MOZ,2021,FY23,L,Low income
MOZ,2022,FY24,L,Low income
MOZ,2023,FY25,L,Low income
MOZ,2024,FY26,L,Low income
MOZ,2025,FY27,L,Low income
MRT,1987,FY89,L,Low income
MRT,1988,FY90,L,Low income
MRT,1989,FY91,L,Low income
MRT,1990,FY92,L,Low income
MRT,1991,FY93,L,Low income
MRT,1992,FY94,L,Low income
MRT,1993,FY95,L,Low income
MRT,1994,FY96,L,Low income
MRT,1995,FY97,L,Low income
MRT,1996,FY98,L,Low income
MRT,1997,FY99,L,Low income
MRT,1998,FY00,L,Low income
MRT,1999,FY01,L,Low income
MRT,2000,FY02,L,Low income
MRT,2001,FY03,L,Low income
MRT,2002,FY04,L,Low income
MRT,2003,FY05,L,Low income
MRT,2004,FY06,L,Low income
MRT,2005,FY07,L,Low income
MRT,2006,FY08,L,Low income
MRT,2007,FY09,L,Low income
MRT,2008,FY10,L,Low income
MRT,2009,FY11,L,Low income
MRT,2010,FY12,LM,Lower middle income
MRT,2011,FY13,L,Low income
MRT,2012,FY14,LM,Lower middle income
MRT,2013,FY15,LM,Lower middle income
MRT,2014,FY16,LM,Lower middle income
MRT,2015,FY17,LM,Lower middle income
MRT,2016,FY18,LM,Lower middle income
MRT,2017,FY19,LM,Lower middle income
MRT,2018,FY20,LM,Lower middle income
MRT,2019,FY21,LM,Lower middle income
MRT,2020,FY22,LM,Lower middle income
MRT,2021,FY23,LM,Lower middle income
MRT,2022,FY24,LM,Lower middle income
MRT,2023,FY25,LM,Lower middle income
MRT,2024,FY26,LM,Lower middle income
MRT,2025,FY27,LM,Lower middle income
MUS,1987,FY89,LM,Lower middle income
MUS,1988,FY90,LM,Lower middle income
MUS,1989,FY91,LM,Lower middle income
MUS,1990,FY92,LM,Lower middle income
MUS,1991,FY93,LM,Lower middle income
MUS,1992,FY94,UM,Upper middle income
MUS,1993,FY95,UM,Upper middle income
MUS,1994,FY96,UM,Upper middle income
MUS,1995,FY97,UM,Upper middle income
MUS,1996,FY98,UM,Upper middle income
MUS,1997,FY99,UM,Upper middle income
MUS,1998,FY00,UM,Upper middle income
MUS,1999,FY01,UM,Upper middle income
MUS,2000,FY02,UM,Upper middle income
MUS,2001,FY03,UM,Upper middle income
MUS,2002,FY04,UM,Upper middle income
MUS,2003,FY05,UM,Upper middle income
MUS,2004,FY06,UM,Upper middle income
MUS,2005,FY07,UM,Upper middle income
MUS,2006,FY08,UM,Upper middle income
MUS,2007,FY09,UM,Upper middle income
MUS,2008,FY10,UM,Upper middle income
MUS,2009,FY11,UM,Upper middle income
MUS,2010,FY12,UM,Upper middle income
MUS,2011,FY13,UM,Upper middle income
MUS,2012,FY14,UM,Upper middle income
MUS,2013,FY15,UM,Upper middle income
MUS,2014,FY16,UM,Upper middle income
MUS,2015,FY17,UM,Upper middle income
MUS,2016,FY18,UM,Upper middle income
MUS,2017,FY19,UM,Upper middle income
MUS,2018,FY20,UM,Upper middle income
MUS,2019,FY21,H,High income
MUS,2020,FY22,UM,Upper middle income
MUS,2021,FY23,UM,Upper middle income
MUS,2022,FY24,UM,Upper middle income
MUS,2023,FY25,UM,Upper middle income
MUS,2024,FY26,UM,Upper middle income
MUS,2025,FY27,UM,Upper middle income
MWI,1987,FY89,L,Low income
MWI,1988,FY90,L,Low income
MWI,1989,FY91,L,Low income
MWI,1990,FY92,L,Low income
MWI,1991,FY93,L,Low income
MWI,1992,FY94,L,Low income
MWI,1993,FY95,L,Low income
MWI,1994,FY96,L,Low income
MWI,1995,FY97,L,Low income
MWI,1996,FY98,L,Low income
MWI,1997,FY99,L,Low income
MWI,1998,FY00,L,Low income
MWI,1999,FY01,L,Low income
MWI,2000,FY02,L,Low income
MWI,2001,FY03,L,Low income
MWI,2002,FY04,L,Low income
MWI,2003,FY05,L,Low income
MWI,2004,FY06,L,Low income
MWI,2005,FY07,L,Low income
MWI,2006,FY08,L,Low income
MWI,2007,FY09,L,Low income
MWI,2008,FY10,L,Low income
MWI,2009,FY11,L,Low income
MWI,2010,FY12,L,Low income
MWI,2011,FY13,L,Low income
MWI,2012,FY14,L,Low income
MWI,2013,FY15,L,Low income
MWI,2014,FY16,L,Low income
MWI,2015,FY17,L,Low income
MWI,2016,FY18,L,Low income
MWI,2017,FY19,L,Low income
MWI,2018,FY20,L,Low income
MWI,2019,FY21,L,Low income
MWI,2020,FY22,L,Low income
MWI,2021,FY23,L,Low income
MWI,2022,FY24,L,Low income
MWI,2023,FY25,L,Low income
MWI,2024,FY26,L,Low income
MWI,2025,FY27,L,Low income
MYS,1987,FY89,LM,Lower middle income
MYS,1988,FY90,LM,Lower middle income
MYS,1989,FY91,LM,Lower middle income
MYS,1990,FY92,LM,Lower middle income
MYS,1991,FY93,LM,Lower middle income
MYS,1992,FY94,UM,Upper middle income
MYS,1993,FY95,UM,Upper middle income
MYS,1994,FY96,UM,Upper middle income
MYS,1995,FY97,UM,Upper middle income
MYS,1996,FY98,UM,Upper middle income
MYS,1997,FY99,UM,Upper middle income
MYS,1998,FY00,UM,Upper middle income
MYS,1999,FY01,UM,Upper middle income
MYS,2000,FY02,UM,Upper middle income
MYS,2001,FY03,UM,Upper middle income
MYS,2002,FY04,UM,Upper middle income
MYS,2003,FY05,UM,Upper middle income
MYS,2004,FY06,UM,Upper middle income
MYS,2005,FY07,UM,Upper middle income
MYS,2006,FY08,UM,Upper middle income
MYS,2007,FY09,UM,Upper middle income
MYS,2008,FY10,UM,Upper middle income
MYS,2009,FY11,UM,Upper middle income
MYS,2010,FY12,UM,Upper middle income
MYS,2011,FY13,UM,Upper middle income
MYS,2012,FY14,UM,Upper middle income
MYS,2013,FY15,UM,Upper middle income
MYS,2014,FY16,UM,Upper middle income
MYS,2015,FY17,UM,Upper middle income
MYS,2016,FY18,UM,Upper middle income
MYS,2017,FY19,UM,Upper middle income
MYS,2018,FY20,UM,Upper middle income
MYS,2019,FY21,UM,Upper middle income
MYS,2020,FY22,UM,Upper middle income
MYS,2021,FY23,UM,Upper middle income
MYS,2022,FY24,UM,Upper middle income
MYS,2023,FY25,UM,Upper middle income
MYS,2024,FY26,UM,Upper middle income
MYS,2025,FY27,UM,Upper middle income
MYT,1990,FY92,H,High income
MYT,1991,FY93,UM,Upper middle income
MYT,1992,FY94,UM,Upper middle income
MYT,1993,FY95,UM,Upper middle income
MYT,1994,FY96,UM,Upper middle income
MYT,1995,FY97,UM,Upper middle income
MYT,1996,FY98,UM,Upper middle income
MYT,1997,FY99,UM,Upper middle income
MYT,1998,FY00,UM,Upper middle income
MYT,1999,FY01,UM,Upper middle income
MYT,2000,FY02,UM,Upper middle income
MYT,2001,FY03,UM,Upper middle income
MYT,2002,FY04,UM,Upper middle income
MYT,2003,FY05,UM,Upper middle income
MYT,2004,FY06,UM,Upper middle income
MYT,2005,FY07,UM,Upper middle income
MYT,2006,FY08,UM,Upper middle income
MYT,2007,FY09,UM,Upper middle income
MYT,2008,FY10,UM,Upper middle income
MYT,2009,FY11,UM,Upper middle income
MYT,2010,FY12,UM,Upper middle income
NAM,1989,FY91,LM,Lower middle income
NAM,1990,FY92,LM,Lower middle income
NAM,1991,FY93,LM,Lower middle income
NAM,1992,FY94,LM,Lower middle income
NAM,1993,FY95,LM,Lower middle income
NAM,1994,FY96,LM,Lower middle income
NAM,1995,FY97,LM,Lower middle income
NAM,1996,FY98,LM,Lower middle income
NAM,1997,FY99,LM,Lower middle income
NAM,1998,FY00,LM,Lower middle income
NAM,1999,FY01,LM,Lower middle income
NAM,2000,FY02,LM,Lower middle income
NAM,2001,FY03,LM,Lower middle income
NAM,2002,FY04,LM,Lower middle income
NAM,2003,FY05,LM,Lower middle income
NAM,2004,FY06,LM,Lower middle income
NAM,2005,FY07,LM,Lower middle income
NAM,2006,FY08,LM,Lower middle income
NAM,2007,FY09,LM,Lower middle income
NAM,2008,FY10,UM,Upper middle income
NAM,2009,FY11,UM,Upper middle income
NAM,2010,FY12,UM,Upper middle income
NAM,2011,FY13,UM,Upper middle income
NAM,2012,FY14,UM,Upper middle income
NAM,2013,FY15,UM,Upper middle income
NAM,2014,FY16,UM,Upper middle income
NAM,2015,FY17,UM,Upper middle income
NAM,2016,FY18,UM,Upper middle income
NAM,2017,FY19,UM,Upper middle income
NAM,2018,FY20,UM,Upper middle income
NAM,2019,FY21,UM,Upper middle income
NAM,2020,FY22,UM,Upper middle income
NAM,2021,FY23,UM,Upper middle income
NAM,2022,FY24,UM,Upper middle income
NAM,2023,FY25,UM,Upper middle income
NAM,2024,FY26,LM,Lower middle income
NAM,2025,FY27,LM,Lower middle income
NCL,1987,FY89,UM,Upper middle income
NCL,1988,FY90,UM,Upper middle income
NCL,1989,FY91,UM,Upper middle income
NCL,1990,FY92,UM,Upper middle income
NCL,1991,FY93,UM,Upper middle income
NCL,1992,FY94,UM,Upper middle income
NCL,1993,FY95,UM,Upper middle income
NCL,1994,FY96,UM,Upper middle income
NCL,1995,FY97,H,High income
NCL,1996,FY98,H,High income
NCL,1997,FY99,H,High income
NCL,1998,FY00,H,High income
NCL,1999,FY01,H,High income
NCL,2000,FY02,H,High income
NCL,2001,FY03,H,High income
NCL,2002,FY04,H,High income
NCL,2003,FY05,H,High income
NCL,2004,FY06,H,High income
NCL,2005,FY07,H,High income
NCL,2006,FY08,H,High income
NCL,2007,FY09,H,High income
NCL,2008,FY10,H,High income
NCL,2009,FY11,H,High income
NCL,2010,FY12,H,High income
NCL,2011,FY13,H,High income
NCL,2012,FY14,H,High income
NCL,2013,FY15,H,High income
NCL,2014,FY16,H,High income
NCL,2015,FY17,H,High income
NCL,2016,FY18,H,High income
NCL,2017,FY19,H,High income
NCL,2018,FY20,H,High income
NCL,2019,FY21,H,High income
NCL,2020,FY22,H,High income
NCL,2021,FY23,H,High income
NCL,2022,FY24,H,High income
NCL,2023,FY25,H,High income
NCL,2024,FY26,H,High income
NCL,2025,FY27,H,High income
NER,1987,FY89,L,Low income
NER,1988,FY90,L,Low income
NER,1989,FY91,L,Low income
NER,1990,FY92,L,Low income
NER,1991,FY93,L,Low income
NER,1992,FY94,L,Low income
NER,1993,FY95,L,Low income
NER,1994,FY96,L,Low income
NER,1995,FY97,L,Low income
NER,1996,FY98,L,Low income
NER,1997,FY99,L,Low income
NER,1998,FY00,L,Low income
NER,1999,FY01,L,Low income
NER,2000,FY02,L,Low income
NER,2001,FY03,L,Low income
NER,2002,FY04,L,Low income
NER,2003,FY05,L,Low income
NER,2004,FY06,L,Low income
NER,2005,FY07,L,Low income
NER,2006,FY08,L,Low income
NER,2007,FY09,L,Low income
NER,2008,FY10,L,Low income
NER,2009,FY11,L,Low income
NER,2010,FY12,L,Low income
NER,2011,FY13,L,Low income
NER,2012,FY14,L,Low income
NER,2013,FY15,L,Low income
NER,2014,FY16,L,Low income
NER,2015,FY17,L,Low income
NER,2016,FY18,L,Low income
NER,2017,FY19,L,Low income
NER,2018,FY20,L,Low income
NER,2019,FY21,L,Low income
NER,2020,FY22,L,Low income
NER,2021,FY23,L,Low income
NER,2022,FY24,L,Low income
NER,2023,FY25,L,Low income
NER,2024,FY26,L,Low income
NER,2025,FY27,L,Low income
NGA,1987,FY89,L,Low income
NGA,1988,FY90,L,Low income
NGA,1989,FY91,L,Low income
NGA,1990,FY92,L,Low income
NGA,1991,FY93,L,Low income
NGA,1992,FY94,L,Low income
NGA,1993,FY95,L,Low income
NGA,1994,FY96,L,Low income
NGA,1995,FY97,L,Low income
NGA,1996,FY98,L,Low income
NGA,1997,FY99,L,Low income
NGA,1998,FY00,L,Low income
NGA,1999,FY01,L,Low income
NGA,2000,FY02,L,Low income
NGA,2001,FY03,L,Low income
NGA,2002,FY04,L,Low income
NGA,2003,FY05,L,Low income
NGA,2004,FY06,L,Low income
NGA,2005,FY07,L,Low income
NGA,2006,FY08,L,Low income
NGA,2007,FY09,L,Low income
NGA,2008,FY10,LM,Lower middle income
NGA,2009,FY11,LM,Lower middle income
NGA,2010,FY12,LM,Lower middle income
NGA,2011,FY13,LM,Lower middle income
NGA,2012,FY14,LM,Lower middle income
NGA,2013,FY15,LM,Lower middle income
NGA,2014,FY16,LM,Lower middle income
NGA,2015,FY17,LM,Lower middle income
NGA,2016,FY18,LM,Lower middle income
NGA,2017,FY19,LM,Lower middle income
NGA,2018,FY20,LM,Lower middle income
NGA,2019,FY21,LM,Lower middle income
NGA,2020,FY22,LM,Lower middle income
NGA,2021,FY23,LM,Lower middle income
NGA,2022,FY24,LM,Lower middle income
NGA,2023,FY25,LM,Lower middle income
NGA,2024,FY26,LM,Lower middle income
NGA,2025,FY27,LM,Lower middle income
NIC,1987,FY89,LM,Lower middle income
NIC,1988,FY90,LM,Lower middle income
NIC,1989,FY91,LM,Lower middle income
NIC,1990,FY92,LM,Lower middle income
NIC,1991,FY93,L,Low income
NIC,1992,FY94,L,Low income
NIC,1993,FY95,L,Low income
NIC,1994,FY96,L,Low income
NIC,1995,FY97,L,Low income
NIC,1996,FY98,L,Low income
NIC,1997,FY99,L,Low income
NIC,1998,FY00,L,Low income
NIC,1999,FY01,L,Low income
NIC,2000,FY02,L,Low income
NIC,2001,FY03,L,Low income
NIC,2002,FY04,L,Low income
NIC,2003,FY05,L,Low income
NIC,2004,FY06,L,Low income
NIC,2005,FY07,LM,Lower middle income
NIC,2006,FY08,LM,Lower middle income
NIC,2007,FY09,LM,Lower middle income
NIC,2008,FY10,LM,Lower middle income
NIC,2009,FY11,LM,Lower middle income
NIC,2010,FY12,LM,Lower middle income
NIC,2011,FY13,LM,Lower middle income
NIC,2012,FY14,LM,Lower middle income
NIC,2013,FY15,LM,Lower middle income
NIC,2014,FY16,LM,Lower middle income
NIC,2015,FY17,LM,Lower middle income
NIC,2016,FY18,LM,Lower middle income
NIC,2017,FY19,LM,Lower middle income
NIC,2018,FY20,LM,Lower middle income
NIC,2019,FY21,LM,Lower middle income
NIC,2020,FY22,LM,Lower middle income
NIC,2021,FY23,LM,Lower middle income
NIC,2022,FY24,LM,Lower middle income
NIC,2023,FY25,LM,Lower middle income
NIC,2024,FY26,LM,Lower middle income
NIC,2025,FY27,LM,Lower middle income
NLD,1987,FY89,H,High income
NLD,1988,FY90,H,High income
NLD,1989,FY91,H,High income
NLD,1990,FY92,H,High income
NLD,1991,FY93,H,High income
NLD,1992,FY94,H,High income
NLD,1993,FY95,H,High income
NLD,1994,FY96,H,High income
NLD,1995,FY97,H,High income
NLD,1996,FY98,H,High income
NLD,1997,FY99,H,High income
NLD,1998,FY00,H,High income
NLD,1999,FY01,H,High income
NLD,2000,FY02,H,High income
NLD,2001,FY03,H,High income
NLD,2002,FY04,H,High income
NLD,2003,FY05,H,High income
NLD,2004,FY06,H,High income
NLD,2005,FY07,H,High income
NLD,2006,FY08,H,High income
NLD,2007,FY09,H,High income
NLD,2008,FY10,H,High income
NLD,2009,FY11,H,High income
NLD,2010,FY12,H,High income
NLD,2011,FY13,H,High income
NLD,2012,FY14,H,High income
NLD,2013,FY15,H,High income
NLD,2014,FY16,H,High income
NLD,2015,FY17,H,High income
NLD,2016,FY18,H,High income
NLD,2017,FY19,H,High income
NLD,2018,FY20,H,High income
NLD,2019,FY21,H,High income
NLD,2020,FY22,H,High income
NLD,2021,FY23,H,High income
NLD,2022,FY24,H,High income
NLD,2023,FY25,H,High income
NLD,2024,FY26,H,High income
NLD,2025,FY27,H,High income
NOR,1987,FY89,H,High income
NOR,1988,FY90,H,High income
NOR,1989,FY91,H,High income
NOR,1990,FY92,H,High income
NOR,1991,FY93,H,High income
NOR,1992,FY94,H,High income
NOR,1993,FY95,H,High income
NOR,1994,FY96,H,High income
NOR,1995,FY97,H,High income
NOR,1996,FY98,H,High income
NOR,1997,FY99,H,High income
NOR,1998,FY00,H,High income
NOR,1999,FY01,H,High income
NOR,2000,FY02,H,High income
